nivel,regiao,uf,uf_nome,co_ibge6,municipio,populacao_2025,registros,estabelecimentos_cnes,municipios_com_registro,leitos_existentes,leitos_sus,uti_total_exist,uti_total_sus,pct_leitos_sus,pct_uti_sus,leitos_existentes_por_10k_hab,leitos_sus_por_10k_hab,uti_existente_por_100k_hab,uti_sus_por_100k_hab,gap_estimado_leitos_sus_para_media_nacional,gap_estimado_uti_sus_para_media_nacional,sinais_de_oportunidade,score_heuristico_oportunidade
municipio,SUL,SC,Santa Catarina,421190,Palhoça,253469,1,1,1,22,0,0,0,0.0,0.0,0.8679562392245206,0.0,0.0,0.0,419.8572087343011,38.030854090545915,municipio_50k_mais_sem_leitos_sus;municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional;baixa_participacao_sus_na_capacidade_existente,17
municipio,SUL,PR,Paraná,410040,Almirante Tamandaré,125861,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,208.4817005176486,18.884365846277845,municipio_50k_mais_sem_leitos_sus;municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,15
municipio,SUDESTE,SP,São Paulo,352500,Jandira,121550,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,201.3407703571415,18.237537192737005,municipio_50k_mais_sem_leitos_sus;municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,15
municipio,SUDESTE,SP,São Paulo,353980,Poá,106355,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,176.17110350747666,15.957657491843225,municipio_50k_mais_sem_leitos_sus;municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,15
municipio,NORDESTE,PE,Pernambuco,260345,Camaragibe,156112,14,14,1,646,41,0,0,6.3467492260061915,0.0,41.380547299374804,2.6263195654401965,0.0,0.0,217.59078849851153,23.42326948772159,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional;baixa_participacao_sus_na_capacidade_existente,12
municipio,NORDESTE,PE,Pernambuco,260005,Abreu e Lima,104248,3,3,1,106,4,0,0,3.7735849056603774,0.0,10.168060778144424,0.38370040672243116,0.0,0.0,168.6809759620838,15.641520174976941,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional;baixa_participacao_sus_na_capacidade_existente,12
municipio,SUDESTE,SP,São Paulo,354330,Ribeirão Pires,118954,2,2,1,144,43,0,0,29.86111111111111,0.0,12.105519780755587,3.61484271230896,0.0,0.0,154.04064168707043,17.848029611064067,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional;baixa_participacao_sus_na_capacidade_existente,12
municipio,SUDESTE,RJ,Rio de Janeiro,330045,Belford Roxo,518384,11,11,1,595,359,1,0,60.33613445378151,0.0,11.477977715361586,6.925368066915645,0.19290718849347202,0.0,499.6740756957338,77.77908251846794,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUL,PR,Paraná,410580,Colombo,241672,3,3,1,43,39,0,0,90.69767441860465,0.0,1.7792710781555166,1.6137574894898872,0.0,0.0,361.3161386569404,36.26081520726563,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,MA,Maranhão,211120,São José de Ribamar,259164,3,3,1,111,77,0,0,69.36936936936937,0.0,4.283002268833634,2.971091663965674,0.0,0.0,352.29065741537005,38.885340098876945,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,CENTRO-OESTE,GO,Goiás,522185,Valparaíso de Goiás,218416,3,3,1,66,23,0,0,34.84848484848485,0.0,3.0217566478646254,1.0530364075891876,0.0,0.0,338.79387658021733,32.77145144787203,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,CENTRO-OESTE,GO,Goiás,520025,Águas Lindas de Goiás,245352,2,2,1,139,91,40,0,65.46762589928058,0.0,5.665329811862141,3.7089569271903224,16.303107372265156,0.0,315.4118526422492,36.81296771133204,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,SE,Sergipe,280480,Nossa Senhora do Socorro,204081,1,1,1,57,57,0,0,100.0,0.0,2.793008658326841,2.793008658326841,0.0,0.0,281.04875158581484,30.620607386515513,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,MA,Maranhão,210750,Paço do Lumiar,153158,1,1,1,26,26,0,0,100.0,0.0,1.6975933349873986,1.6975933349873986,0.0,0.0,227.69765287008704,22.980047070055235,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,SP,São Paulo,354730,Santana de Parnaíba,163787,1,1,1,76,74,0,0,97.36842105263158,0.0,4.64017290749571,4.518063094140561,0.0,0.0,197.30399633471933,24.574837549870963,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUL,PR,Paraná,410765,Fazenda Rio Grande,165943,1,1,1,84,84,0,0,100.0,0.0,5.061979113309992,5.061979113309992,0.0,0.0,190.87528963698176,24.898326897362047,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,MG,Minas Gerais,317120,Vespasiano,138583,1,1,1,56,48,0,0,85.71428571428571,0.0,4.040899677449615,3.463628294956813,0.0,0.0,181.55498131142528,20.79319306278134,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,RJ,Rio de Janeiro,330452,Rio das Ostras,168455,4,4,1,129,99,16,0,76.74418604651163,0.0,7.6578314683446616,5.8769404291947405,9.498085542132914,0.0,180.03627700956213,25.2752309979639,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,PE,Pernambuco,261370,São Lourenço da Mata,118258,1,1,1,33,33,0,0,100.0,0.0,2.790508887348002,2.790508887348002,0.0,0.0,162.88775665071856,17.743600767903683,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,CENTRO-OESTE,GO,Goiás,520549,Cidade Ocidental,101570,1,1,1,24,20,0,0,83.33333333333334,0.0,2.3629024318204195,1.9690853598503495,0.0,0.0,148.2450188825575,15.23970919511557,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUL,SC,Santa Catarina,420320,Camboriú,117324,2,2,1,83,47,0,0,56.62650602409639,0.0,7.07442637482527,4.006000477310695,0.0,0.0,147.3406379381429,17.603462061708566,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,PE,Pernambuco,260720,Ipojuca,106539,2,2,1,32,32,0,0,100.0,0.0,3.003594927679066,3.003594927679066,0.0,0.0,144.47588920674207,15.985265117046547,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,RJ,Rio de Janeiro,330227,Japeri,102171,1,1,1,34,30,0,0,88.23529411764706,0.0,3.3277544508715784,2.9362539272396275,0.0,0.0,139.24054173722342,15.329884101350329,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,MG,Minas Gerais,314520,Nova Serrana,114791,2,2,1,76,51,10,0,67.10526315789474,0.0,6.620728105861958,4.442857018407366,8.711484349818367,0.0,139.14486524118988,17.223407090838943,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,RJ,Rio de Janeiro,330414,Queimados,149135,2,2,1,111,111,0,0,100.0,0.0,7.442920843531029,7.442920843531029,0.0,0.0,136.03377858669106,22.376430351615245,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,CE,Ceará,230770,Maranguape,108622,1,1,1,44,44,0,0,100.0,0.0,4.050744784666089,4.050744784666089,0.0,0.0,135.92626209570895,16.29780143932109,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,RN,Rio Grande do Norte,241200,São Gonçalo do Amarante,124495,2,2,1,77,77,0,0,100.0,0.0,6.184987348889513,6.184987348889513,0.0,0.0,129.21899798940626,18.679409237431454,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,SE,Sergipe,280670,São Cristóvão,101213,2,2,1,42,41,0,0,97.61904761904762,0.0,4.149664568780691,4.050863031428769,0.0,0.0,126.65366836822184,15.186144400563474,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,SP,São Paulo,355650,Várzea Paulista,119655,2,2,1,81,73,0,0,90.12345679012346,0.0,6.769462203836029,6.100873344197902,0.0,0.0,125.20180894351105,17.953208661431066,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,MG,Minas Gerais,315670,Sabará,134576,2,2,1,103,99,0,0,96.11650485436894,0.0,7.653667815955297,7.3564379978599455,0.0,0.0,123.91761013231324,20.19197700740251,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,RJ,Rio de Janeiro,330520,São Pedro da Aldeia,110677,3,3,1,121,62,33,0,51.2396694214876,0.0,10.932714114043568,5.601886570832242,29.81649303830064,0.0,121.33025455217894,16.60613660123861,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORDESTE,BA,Bahia,293070,Simões Filho,120419,1,1,1,90,80,10,0,88.88888888888889,0.0,7.473903619860653,6.643469884320581,8.304337355400726,0.0,119.4673321730697,18.067840322601377,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,CENTRO-OESTE,GO,Goiás,521523,Novo Gama,107663,2,2,1,64,64,0,0,100.0,0.0,5.944474889237714,5.944474889237714,0.0,0.0,114.33773228268963,16.15391169709292,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,CENTRO-OESTE,GO,Goiás,521760,Planaltina,112304,4,4,1,90,77,10,0,85.55555555555556,0.0,8.013962102863657,6.856389799116683,8.904402336515172,0.0,109.02528896905324,16.850254026270147,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,SP,São Paulo,353030,Mirassol,65811,1,1,1,164,0,20,0,0.0,0.0,24.91984622631475,0.0,30.39005637355457,0.0,109.01223725194437,9.874377294868077,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;baixa_participacao_sus_na_capacidade_existente,10
municipio,NORDESTE,PE,Pernambuco,261250,Santa Cruz do Capibaribe,104854,2,2,1,76,70,0,0,92.10526315789474,0.0,7.248173650981365,6.6759494153775725,0.0,0.0,103.68478103683846,15.732445288418312,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,NORTE,AM,Amazonas,130250,Manacapuru,111751,1,1,1,90,90,0,0,100.0,0.0,8.053619206986962,8.053619206986962,0.0,0.0,95.10927542723917,16.767281109218864,municipio_100k_mais_sem_uti_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,10
municipio,SUDESTE,SP,São Paulo,355480,Tremembé,53426,2,2,1,12,0,0,0,0.0,0.0,2.2460974057574963,0.0,0.0,0.0,88.49717809214843,8.016114044090228,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;baixa_participacao_sus_na_capacidade_existente,10
municipio,SUDESTE,SP,São Paulo,355645,Vargem Grande Paulista,52352,1,1,1,40,0,0,0,0.0,0.0,7.640586797066015,0.0,0.0,0.0,86.71815721708822,7.8549695361099765,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional;baixa_participacao_sus_na_capacidade_existente,10
municipio,SUDESTE,SP,São Paulo,350410,Atibaia,167161,6,6,1,323,72,12,6,22.291021671826623,50.0,19.322688904708635,4.30722477132824,7.178707952213734,3.589353976106867,204.89283845059757,19.08107737289272,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional;baixa_participacao_sus_na_capacidade_existente,8
municipio,SUDESTE,ES,Espírito Santo,320510,Viana,79043,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.930304494772,11.859725646445998,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional,8
municipio,NORTE,PA,Pará,150150,Benevides,68962,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,114.23169235186502,10.347157876474942,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional,8
municipio,NORDESTE,AL,Alagoas,270470,Marechal Deodoro,62477,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,103.48965289677606,9.374139129499216,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional,8
municipio,SUL,SC,Santa Catarina,420210,Barra Velha,52860,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87.55963077810365,7.931190588301752,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional,8
municipio,NORDESTE,SE,Sergipe,280740,Tobias Barreto,52783,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,87.43208458873714,7.919637397319928,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional,8
municipio,SUL,SC,Santa Catarina,420130,Araquari,52079,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,86.2659480002433,7.814008222628963,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional,8
municipio,SUDESTE,SP,São Paulo,352840,Mairinque,51888,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,85.94956719285362,7.785350307336386,municipio_50k_mais_sem_leitos_sus;leitos_sus_por_10k_abaixo_de_50pct_media_nacional,8
municipio,SUDESTE,RJ,Rio de Janeiro,330250,Magé,244142,7,7,1,264,246,9,0,93.18181818181817,0.0,10.813379099048914,10.076103251386488,3.6863792383121297,0.0,158.40755538077534,36.63141756733194,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,NORDESTE,PE,Pernambuco,260680,Igarassu,123017,3,3,1,188,113,0,0,60.1063829787234,0.0,15.282440638285765,9.185722298544103,0.0,0.0,90.77077373117629,18.457647987156957,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,NORTE,PA,Pará,150210,Cametá,144859,3,3,1,168,151,0,0,89.88095238095238,0.0,11.59748445039659,10.423929476249318,0.0,0.0,88.95082396680512,21.73485314852069,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,NORTE,AM,Amazonas,130190,Itacoatiara,113917,1,1,1,110,109,0,0,99.0909090909091,0.0,9.656153164145826,9.568369953562682,0.0,0.0,79.69713316967905,17.09227087112317,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,NORDESTE,BA,Bahia,291955,Luís Eduardo Magalhães,118382,4,4,1,236,159,43,0,67.37288135593221,0.0,19.9354631616293,13.431095943640079,36.32308965890085,0.0,37.0931557089192,17.76220590662766,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,CENTRO-OESTE,MT,Mato Grosso,510795,Tangará da Serra,114603,5,5,1,389,169,85,0,43.44473007712082,0.0,33.94326501051456,14.746559863179845,74.16908806924775,0.0,20.833453765853484,17.195199299870332,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,CENTRO-OESTE,GO,Goiás,522140,Trindade,153560,5,5,1,576,504,10,0,87.5,0.0,37.50976816879396,32.82104714769471,6.512112529304506,0.0,0.0,23.040363729466836,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,SUL,PR,Paraná,411915,Pinhais,131255,3,3,1,305,270,20,0,88.52459016393442,0.0,23.2372100110472,20.57064492781227,15.237514761342425,0.0,0.0,19.693689380770838,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,SUL,PR,Paraná,411950,Piraquara,127433,4,4,1,644,484,0,0,75.15527950310559,0.0,50.53636028344307,37.98074282171808,0.0,0.0,0.0,19.12023099203665,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,NORTE,AP,Amapá,160060,Santana,118803,2,2,1,260,204,42,0,78.46153846153847,0.0,21.884969234783636,17.17128355344562,35.352642610035105,0.0,0.0,17.825373353424386,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,NORTE,AM,Amazonas,130340,Parintins,101855,2,2,1,220,191,15,0,86.81818181818181,0.0,21.599332384271758,18.752147660890483,14.726817534730744,0.0,0.0,15.28247100589245,municipio_100k_mais_sem_uti_sus;uti_sus_por_100k_abaixo_de_50pct_media_nacional,7
municipio,SUDESTE,RJ,Rio de Janeiro,330510,São João de Meriti,466503,6,6,1,469,249,92,30,53.09168443496801,32.608695652173914,10.053525915160245,5.3375862534646075,19.721202221636304,6.430826811403142,523.7361036110044,39.99478250122082,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,6
municipio,SUDESTE,MG,Minas Gerais,315460,Ribeirão das Neves,346971,1,1,1,104,104,6,6,100.0,100.0,2.9973686561701123,2.9973686561701123,1.7292511477904493,1.7292511477904493,470.73803728167627,46.0600289370724,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;uti_sus_por_100k_abaixo_de_50pct_media_nacional,6
