co_ibge6,municipio,uf,regiao,populacao_2025,ubs,ubs_por_10k_hab,pct_populacao_vinculada_aps,media_indicadores_previne,leitos_sus,leitos_sus_por_10k_hab,uti_total_sus,uti_sus_por_100k_hab,gap_estimado_leitos_sus_para_media_nacional,gap_estimado_uti_sus_para_media_nacional,sinais_aps,sinais_hospitalares,sinais_integrados,oportunidades_geradas,score_integrado
261110,Petrolina,PE,NORDESTE,418444,62,1.481679746871744,47.71241514382382,38.333333333333336,570,13.621894447046678,63,15.055778073051592,123.12906056210382,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
120040,Rio Branco,AC,NORTE,389001,103,2.647808103321071,37.70897146334169,37.166666666666664,937,24.08734167778489,81,20.82256857951522,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
430460,Canoas,RS,SUL,359840,46,1.2783459315251222,29.59638885953153,37.833333333333336,681,18.92507781236105,110,30.56914184081814,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
317010,Uberaba,MG,SUDESTE,356781,40,1.1211359349292704,23.983599798950703,37.5,716,20.068333235233936,98,27.467830405767124,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
431440,Pelotas,RS,SUL,336150,54,1.606425702811245,31.59988218878949,34.5,952,28.320690168079725,100,29.748624126134164,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
352690,Limeira,SP,SUDESTE,301292,34,1.1284733746664366,25.57826341411508,47.833333333333336,246,8.164836769645394,55,18.25471635489824,253.07333099501344,0.0,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
330390,Petrópolis,RJ,SUDESTE,294926,55,1.8648745787078793,30.793299952878638,25.833333333333332,720,24.412903575812237,53,17.970609576639564,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
210530,Imperatriz,MA,NORDESTE,285806,38,1.3295732070005528,39.41068785814986,35.833333333333336,910,31.83977943080271,115,40.23708389606936,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
330630,Volta Redonda,RJ,SUDESTE,279971,52,1.8573352240053433,37.21570000500182,35.0,609,21.752252911908734,112,40.004143286268935,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
312770,Governador Valadares,MG,SUDESTE,266561,69,2.5885257033099367,34.069132080000294,33.666666666666664,459,17.219323156800883,80,30.011892212289123,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
330240,Macaé,RJ,SUDESTE,264439,63,2.382401990629219,22.01992897651985,33.166666666666664,365,13.802805183804205,44,16.63899802979137,73.02839960898513,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
330340,Nova Friburgo,RJ,SUDESTE,203417,29,1.4256428912037833,20.712838369531003,36.333333333333336,389,19.12327878200937,28,13.764827915071013,0.0,2.520979869477439,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
291480,Itabuna,BA,NORDESTE,196344,37,1.8844477040296623,45.78494579918242,35.166666666666664,615,31.322576702114656,59,30.049301226418937,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
291360,Ilhéus,BA,NORDESTE,189149,34,1.7975247027475694,29.3850646465074,36.333333333333336,458,24.213715113481964,48,25.37681933290686,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
420930,Lages,SC,SUL,172458,33,1.9135093761959434,31.600906712351918,31.5,474,27.484952858087187,79,45.808254763478644,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
410180,Araucária,PR,SUL,162247,19,1.1710540102436409,30.067234031917415,52.333333333333336,83,5.115656992116958,18,11.094195886518703,185.75307254738905,6.343773730234477,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
251370,Santa Rita,PB,NORDESTE,160852,49,3.0462785666326813,41.28179184394266,34.166666666666664,372,23.126849526272597,82,50.97853927834282,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
420290,Brusque,SC,SUL,155307,35,2.2536009323469,25.049852253058592,37.666666666666664,364,23.43744969640776,88,56.66196629900777,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
293135,Teixeira de Freitas,BA,NORDESTE,153738,45,2.9270577215782696,41.150575222393236,35.333333333333336,391,25.43287931415785,58,37.72652174478659,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
420200,Balneário Camboriú,SC,SUL,151674,18,1.1867558052138139,22.330227618010458,47.5,118,7.779843611957224,16,10.548940490789455,133.23948994775057,6.757385571132805,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
330420,Resende,RJ,SUDESTE,137697,36,2.614436044358265,33.15989884603087,34.166666666666664,200,14.52464469087925,33,23.965663739950763,28.087371911701478,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
355620,Valinhos,SP,SUDESTE,132258,16,1.2097566876861892,15.695818764901695,48.166666666666664,70,5.292685508627077,11,8.31707722784255,149.07797289917582,8.8441809464172,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
310560,Barbacena,MG,SUDESTE,129695,25,1.9275993677474073,32.46933580189771,36.666666666666664,401,30.918693858668416,60,46.26238482593778,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
430160,Bagé,RS,SUL,121928,19,1.5582966996916214,33.486464315012306,39.166666666666664,184,15.090873302276753,25,20.503903943310807,17.966906195849862,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
210330,Codó,MA,NORDESTE,118283,25,2.1135750699593348,54.58556997337165,36.666666666666664,115,9.72244532181294,10,8.454300279837339,80.92916775116224,7.747351803936743,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
150180,Breves,PA,NORTE,116058,21,1.8094401075324407,41.57895194305134,37.5,160,13.78621034310431,17,14.647848489548329,32.243579811675275,0.41350959699441586,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
521150,Itumbiara,GO,CENTRO-OESTE,113322,42,3.7062529782390006,29.287819822066275,37.833333333333336,297,26.208503203261504,50,44.12205926475001,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
130250,Manacapuru,AM,NORTE,111751,21,1.8791778149636245,60.629138773703374,54.5,90,8.053619206986962,0,0.0,95.10927542723917,16.767281109218864,vinculo_aps_entre_50_70pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,,,11
313820,Lavras,MG,SUDESTE,110682,22,1.9876764062810575,26.769138364093042,28.833333333333332,168,15.17861982978262,43,38.85003885003885,15.33853677226768,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
311940,Coronel Fabriciano,MG,SUDESTE,108708,19,1.7478014497553076,34.40134130500871,53.0,82,7.54314309894396,19,17.478014497553076,98.0687162812352,0.0,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
230770,Maranguape,CE,NORDESTE,108622,35,3.222183351438935,55.21815361172053,58.333333333333336,44,4.050744784666089,0,0.0,135.92626209570895,16.29780143932109,vinculo_aps_entre_50_70pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,,,11
261250,Santa Cruz do Capibaribe,PE,NORDESTE,104854,27,2.5750090602170634,51.15989144298359,53.333333333333336,70,6.6759494153775725,0,0.0,103.68478103683846,15.732445288418312,vinculo_aps_entre_50_70pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional;municipio_100k_mais_sem_uti_sus_no_arquivo,,,11
320060,Aracruz,ES,SUDESTE,103363,22,2.1284211952052474,37.040328092959676,36.833333333333336,141,13.64124493290636,18,17.41435523349748,30.215023006377752,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
350920,Cajamar,SP,SUDESTE,98365,12,1.2199461190464087,32.26071505602744,54.5,41,4.16814924007523,0,0.0,121.93611580567851,14.758826375677296,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
150810,Tucuruí,PA,NORTE,96119,24,2.496904878327906,47.15393087969409,39.666666666666664,248,25.801350409388363,22,22.888294718005803,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
316250,São João del Rei,MG,SUDESTE,94468,24,2.5405428293178645,29.61025706448938,18.333333333333332,190,20.11263073209976,40,42.34238048863107,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
260640,Gravatá,PE,NORDESTE,92429,24,2.5965876510618964,49.94177631220956,54.666666666666664,74,8.006145257440846,10,10.8191152127579,79.10346411633266,3.868180379987565,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
352240,Itapeva,SP,SUDESTE,92393,27,2.9222993083891637,38.482951345262336,38.5,134,14.5032632342277,30,32.46999231543516,19.043832131693758,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
230970,Pacatuba,CE,NORDESTE,86564,20,2.3104292777598077,45.928289450700454,58.5,51,5.89159465828751,0,0.0,92.3884199522468,12.988187326631722,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
420830,Itapema,SC,SUL,86116,20,2.3224487900041804,29.36517460698428,61.666666666666664,48,5.573877096010033,0,0.0,94.64633303229616,12.920968760919292,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
330555,Seropédica,RJ,SUDESTE,84794,22,2.5945231973960423,39.06085889280952,49.666666666666664,29,3.4200533056584193,0,0.0,111.45651404083469,12.722613975491086,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
316870,Timóteo,MG,SUDESTE,84172,18,2.138478353846885,30.487471309477087,50.333333333333336,62,7.365869885472604,18,21.38478353846885,77.42620586179609,0.0,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
310160,Alfenas,MG,SUDESTE,82303,29,3.5235653621374676,29.831604636973765,33.666666666666664,272,33.04861305177211,53,64.39619454940889,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
520880,Goianira,GO,CENTRO-OESTE,81495,17,2.0860175470887783,33.95510069329812,65.66666666666667,62,7.607828701147309,0,0.0,72.99190522628753,12.227627260568507,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
230523,Horizonte,CE,NORDESTE,81161,21,2.5874496371409914,45.49002927415117,59.166666666666664,50,6.160594374145218,0,0.0,84.43865292436003,12.177513419166829,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
317130,Viçosa,MG,SUDESTE,79517,20,2.515185432045978,32.42448340717739,37.166666666666664,142,17.85781656752644,29,36.47018876466668,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
150650,Santa Izabel do Pará,PA,NORTE,79195,28,3.5355767409558685,40.31819400640985,56.0,60,7.576235873476861,0,0.0,71.18208398546953,11.882531945527,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
355670,Vinhedo,SP,SUDESTE,79089,9,1.1379585024466108,21.294882312109547,47.166666666666664,63,7.9657095171262755,0,0.0,68.00650091958836,11.866627552746827,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
320510,Viana,ES,SUDESTE,79043,27,3.415862252191845,43.81963743912699,47.333333333333336,0,0.0,0,0.0,130.930304494772,11.859725646445998,vinculo_aps_abaixo_50pct,municipio_20k_mais_sem_leitos_sus_no_arquivo,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda;validacao_cadastral_cnes_e_mapa_de_oferta,11
430770,Esteio,RS,SUL,78144,16,2.047502047502048,37.36713523746179,35.333333333333336,178,22.77846027846028,15,19.195331695331696,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
351340,Cruzeiro,SP,SUDESTE,76444,14,1.8314059965464917,35.315567289218826,31.333333333333332,149,19.49139239181623,18,23.54664852702632,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
230960,Pacajus,CE,NORDESTE,75454,20,2.6506215707583425,45.80420982292014,55.0,58,7.686802555199194,0,0.0,66.98532691507822,11.321226913539926,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
291005,Dias d'Ávila,BA,NORDESTE,75296,16,2.124946876328092,49.13994110828348,46.666666666666664,62,8.234169145771356,0,0.0,62.72360876027419,11.297520365810986,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
521975,Santo Antônio do Descoberto,GO,CENTRO-OESTE,75221,23,3.0576567713803326,36.59232851743641,53.666666666666664,21,2.7917735738689995,0,0.0,103.59937545894317,11.286267257711808,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
290650,Candeias,BA,NORDESTE,74854,30,4.007801854276324,41.51538963547008,30.833333333333332,116,15.496833836535123,15,20.039009271381623,7.9914605044300275,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
352260,Itapira,SP,SUDESTE,74038,18,2.431183986601475,28.537994291048307,29.333333333333332,391,52.810718820065375,10,13.506577703341527,0.0,1.1087682326274149,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
352430,Jaboticabal,SP,SUDESTE,73473,12,1.6332530317259402,25.405964582737827,45.333333333333336,41,5.580281191730295,3,4.08313257931485,80.7039113159215,8.023994818280263,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
230625,Itaitinga,CE,NORDESTE,72512,24,3.309796999117388,35.299027999830216,71.16666666666667,40,5.5163283318623115,0,0.0,80.11206861486669,10.87980499316944,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
330610,Valença,RJ,SUDESTE,71449,30,4.198799143444975,44.43340516638214,39.0,274,38.34903217679744,40,55.98398857926633,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
432260,Venâncio Aires,RS,SUL,70842,18,2.5408655882103837,26.339947743803403,38.833333333333336,110,15.527511927952345,20,28.23183986900426,7.345807105229278,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
250320,Cabedelo,PB,NORDESTE,70734,23,3.2516187406339245,45.50216221616453,51.0,30,4.2412418356094665,0,0.0,87.1669111513126,10.613031310498226,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
353760,Peruíbe,SP,SUDESTE,70629,14,1.9821886194056266,45.154019534184826,44.166666666666664,18,2.548528224950091,0,0.0,98.99298452944917,10.597276959159375,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
350190,Amparo,SP,SUDESTE,69792,19,2.722375057313159,32.398123843538876,30.5,222,31.808803301237965,7,10.029802842732693,0.0,3.471692272772529,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
240360,Extremoz,RN,NORDESTE,68584,10,1.4580660212294412,40.70574537638261,47.666666666666664,20,2.9161320424588824,0,0.0,93.60555651315667,10.290442211655078,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
352680,Lençóis Paulista,SP,SUDESTE,68568,13,1.8959281297398203,27.02829154177937,43.666666666666664,49,7.146190642865476,6,8.750437521876094,64.57905340887272,4.288041548593919,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
150580,Portel,PA,NORTE,67580,16,2.3675643681562595,58.294717330861914,34.166666666666664,58,8.58242083456644,0,0.0,53.94248671933874,10.139800604567395,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
355500,Tupã,SP,SUDESTE,65433,16,2.4452493390185377,29.56004647181118,27.833333333333332,352,53.79548545840784,32,48.904986780370756,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
430390,Campo Bom,RS,SUL,64719,18,2.781254345709915,22.627658259149356,38.166666666666664,123,19.005238029017754,10,15.451413031721751,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
150480,Monte Alegre,PA,NORTE,64002,16,2.49992187744133,66.38487767319809,38.833333333333336,64,9.99968750976532,0,0.0,42.015730023840156,9.602952327515867,vinculo_aps_entre_50_70pct;media_indicadores_previne_abaixo_40,leitos_sus_por_10k_entre_50_75pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
350700,Boituva,SP,SUDESTE,63850,10,1.5661707126076743,29.275408026492155,51.166666666666664,32,5.011746280344558,0,0.0,73.76395053314263,9.580146028434864,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
150020,Acará,PA,NORTE,63110,11,1.7429884328949452,48.56381875887147,40.833333333333336,33,5.2289652986848365,0,0.0,71.53818196000987,9.469115361856293,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
291560,Itamaraju,BA,NORDESTE,61999,25,4.032323101985516,49.79457020865222,31.5,85,13.709898546750754,0,0.0,17.697872656293022,9.302419320547113,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
351280,Cosmópolis,SP,SUDESTE,61167,10,1.6348684748312,25.503235082674337,49.166666666666664,49,8.010855526672879,5,8.174342374156,52.31971123352756,4.17758484136688,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
350590,Batatais,SP,SUDESTE,59939,10,1.6683628355494753,35.93105406443639,22.833333333333332,108,18.018318623934334,7,11.678539848846327,0.0,1.9933339514229802,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
330080,Cachoeiras de Macacu,RJ,SUDESTE,59861,29,4.844556556021449,38.17370523254842,34.833333333333336,82,13.698401296336513,0,0.0,17.156395346350045,8.981630718999833,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
330430,Rio Bonito,RJ,SUDESTE,59126,21,3.5517369685079325,39.95906145856242,25.833333333333332,114,19.28085782904306,15,25.369549775056658,0.0,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
411460,Marechal Cândido Rondon,PR,SUL,58734,20,3.4051826880512137,27.37358101135191,49.5,28,4.7672557632717,0,0.0,69.28958293834924,8.812534014629495,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
421800,Tijucas,SC,SUL,58695,9,1.533350370559673,27.85404241804002,57.666666666666664,27,4.600051111679019,0,0.0,70.22498162165711,8.806682398417923,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
150618,Rondon do Pará,PA,NORTE,57031,14,2.4548052813382197,33.938826356616545,70.5,37,6.4876996721081515,0,0.0,57.46865877612618,8.557013440057458,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
150120,Baião,PA,NORTE,56850,14,2.4626209322779244,39.74333768253231,52.833333333333336,33,5.804749340369393,0,0.0,61.16884240891398,8.529855939178105,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
352730,Louveira,SP,SUDESTE,54865,7,1.2758589264558462,23.960008131433536,54.333333333333336,39,7.108356875968286,0,0.0,51.88080103368629,8.232023678153153,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
354680,Santa Isabel,SP,SUDESTE,54691,12,2.1941452889872193,35.13538269886051,57.5,42,7.679508511455267,6,10.970726444936096,48.59257977459832,2.205916467363056,vinculo_aps_abaixo_50pct,leitos_sus_por_10k_abaixo_de_50pct_media_nacional,aps_fragil_e_leitos_sus_baixos,regulacao_integrada_aps_e_retaguarda,11
521380,Morrinhos,GO,CENTRO-OESTE,54326,16,2.9451827854066193,30.458612975391496,39.166666666666664,84,15.46220962338475,10,18.40739240879137,5.987977708120698,0.0,vinculo_aps_abaixo_50pct;media_indicadores_previne_abaixo_40,,baixo_vinculo_e_baixo_desempenho_previne,gestao_de_carteira_e_qualidade_do_registro,11
